[0.01888613 0.5075671  0.47354674],[0.00124466 0.00248976 0.0879495 ],[0.00352044 0.0070421  0.24875875]
[0.03094298 0.11652786 0.85252917],[3.20887705e-02 2.53562530e-05 8.97160863e-04],[9.07607489e-02 7.17183136e-05 2.53755412e-03]
[0.5094602  0.02195337 0.46858647],[0.00093121 0.06135342 0.00447244],[0.00263387 0.17353369 0.01264997]
[0.03123444 0.01456417 0.9542014 ],[6.37866809e-02 3.99006518e-07 2.92213706e-07],[1.80415978e-01 1.12856086e-06 8.26505174e-07]
[0.02582607 0.50111294 0.473061  ],[0.02899847 0.00027848 0.00634941],[0.08202005 0.00078766 0.01795883]
[0.28189695 0.07590298 0.6422001 ],[0.06112864 0.00320917 0.00063306],[0.17289791 0.00907689 0.00179055]
[0.8331738  0.00478751 0.16203867],[6.96356655e-06 2.35097963e-04 3.65099248e-02],[1.96959405e-05 6.64957456e-04 1.03265662e-01]
[0.03552459 0.04769763 0.91677773],[7.81382586e-02 2.47591437e-06 2.48666929e-06],[2.21008370e-01 7.00294336e-06 7.03336286e-06]
[0.02384147 0.04222421 0.9339344 ],[6.79976097e-02 8.66683303e-07 6.18415755e-07],[1.92326284e-01 2.45135056e-06 1.74914390e-06]
[0.39392126 0.02159352 0.5844853 ],[0.00871198 0.02465277 0.00031878],[0.0246412  0.06972857 0.00090166]
[0.03494797 0.045821   0.919231  ],[7.77339995e-02 2.34934578e-06 2.33177878e-06],[2.19864953e-01 6.64495333e-06 6.59526636e-06]
[0.02507018 0.05319124 0.92173856],[6.56210176e-02 4.86630730e-07 7.86075513e-07],[1.85604266e-01 1.37639956e-06 2.22335730e-06]
[0.03085719 0.04518648 0.92395633],[6.47539496e-02 3.83650725e-07 5.79105955e-07],[1.83151827e-01 1.08512812e-06 1.63795899e-06]
[0.02862195 0.05754578 0.91383225],[7.15448468e-02 1.29849208e-06 1.86890731e-06],[2.02359385e-01 3.67269022e-06 5.28606814e-06]
[0.02863918 0.01255909 0.95880175],[6.72256866e-02 3.60763944e-07 3.61562975e-07],[1.90142956e-01 1.02039453e-06 1.02265453e-06]
[0.05117508 0.13401526 0.81480974],[7.61819987e-02 2.93162393e-06 4.14332929e-06],[2.15475232e-01 8.29188466e-06 1.17191049e-05]
[0.0151316  0.04143785 0.94343054],[6.48130714e-02 3.86872498e-07 3.10684881e-07],[1.83319049e-01 1.09424067e-06 8.78749545e-07]
[8.9739327e-04 8.4891114e-03 9.9061346e-01],[5.81076472e-02 8.03106716e-08 7.69244368e-08],[1.64353245e-01 2.27152882e-07 2.17575164e-07]
[0.00410506 0.00340411 0.9924908 ],[5.88500176e-02 1.17234870e-07 1.01858193e-07],[1.66452986e-01 3.31590286e-07 2.88098475e-07]
[0.35737643 0.06148081 0.5811427 ],[0.01536696 0.04801704 0.00263485],[0.04346434 0.13581271 0.00745249]
[0.08074473 0.13430938 0.78494585],[6.18105420e-02 2.53837604e-04 4.01774218e-05],[1.74826614e-01 7.17961164e-04 1.13638910e-04]
[0.41289854 0.00888359 0.57821786],[0.00612261 0.03591365 0.00041145],[0.01731734 0.10157915 0.00116377]
[0.03853693 0.25594512 0.7055179 ],[0.03092566 0.00017255 0.0040975 ],[0.08747099 0.00048806 0.01158949]
[0.03969209 0.02747699 0.9328309 ],[6.50402138e-02 3.24654067e-06 1.34227667e-05],[1.83961505e-01 9.18260369e-06 3.79653173e-05]
[0.03232203 0.01716813 0.9505099 ],[6.56850745e-02 5.54962504e-07 4.07368765e-07],[1.85785447e-01 1.56967100e-06 1.15221287e-06]
[0.07980382 0.03874423 0.88145196],[6.14850708e-02 2.57424923e-05 4.43337121e-06],[1.73906042e-01 7.28107634e-05 1.25394674e-05]
[0.19996944 0.01355607 0.7864745 ],[4.81048563e-02 8.47940859e-05 5.62142400e-06],[1.36061081e-01 2.39833893e-04 1.58997881e-05]
[0.03187819 0.844424   0.12369774],[2.40215318e-06 5.24161336e-02 2.59452547e-05],[6.79431523e-06 1.48255214e-01 7.33842623e-05]
[0.01802127 0.30124947 0.6807292 ],[3.57253658e-02 7.14569142e-05 1.60807839e-03],[0.10104659 0.00020211 0.00454833]
[0.00455147 0.02763003 0.96781856],[5.89997780e-02 3.54686444e-07 1.10831533e-06],[1.66876572e-01 1.00320476e-06 3.13478913e-06]
[0.02969266 0.05862122 0.9116861 ],[6.64677905e-02 1.93137560e-06 8.94250860e-07],[1.87999302e-01 5.46275513e-06 2.52932339e-06]
[0.03328582 0.02794796 0.9387662 ],[6.59009336e-02 4.29261078e-07 5.98260198e-07],[1.86395988e-01 1.21413368e-06 1.69213537e-06]
[0.02504776 0.04665326 0.92829895],[6.32578475e-02 3.80390852e-07 2.71696296e-07],[1.78920212e-01 1.07590780e-06 7.68473172e-07]
[0.07100215 0.2629464  0.66605145],[0.07703321 0.00024474 0.00071421],[0.21788283 0.00069224 0.00202009]
[0.05490893 0.30371967 0.64137137],[0.03152852 0.0006162  0.00964973],[0.08917611 0.00174289 0.02729355]
[0.08565812 0.0574949  0.856847  ],[7.21963136e-02 1.54376180e-06 2.31804650e-06],[2.04202012e-01 4.36641775e-06 6.55642560e-06]
[0.66898453 0.01150918 0.3195063 ],[5.92088268e-05 2.27165595e-03 2.78711419e-02],[0.00016747 0.00642521 0.07883149]
[0.06529293 0.16371349 0.77099353],[0.03686205 0.00016226 0.00286805],[0.10426162 0.00045895 0.00811208]
[0.04971866 0.09333917 0.8569422 ],[5.90594557e-02 2.11757384e-05 1.59335899e-04],[1.67045366e-01 5.98940328e-05 4.50669979e-04]
[0.02187515 0.15527067 0.82285416],[0.0233602  0.00011574 0.00466129],[0.06607264 0.00032736 0.01318411]
[0.15999989 0.0236582  0.81634194],[5.21229203e-02 1.09754333e-04 9.42029294e-06],[1.47425882e-01 3.10432132e-04 2.66446121e-05]
[0.31633613 0.04857303 0.63509077],[3.30045875e-02 1.22000175e-03 4.10347882e-05],[0.09335107 0.00345069 0.00011606]
[0.06094875 0.01289475 0.9261565 ],[6.54937680e-02 3.87374718e-06 1.34169855e-06],[1.85244350e-01 1.09566116e-05 3.79489657e-06]
[0.4243418  0.02808048 0.54757774],[0.01038478 0.0173501  0.00021948],[0.02937259 0.04907351 0.00062078]
[0.14909872 0.01566651 0.8352348 ],[6.91380168e-02 2.41074898e-06 1.24878368e-06],[1.95551842e-01 6.81862781e-06 3.53209363e-06]
[0.01141661 0.01025509 0.9783282 ],[6.31680552e-02 2.32639542e-07 2.03196672e-07],[1.78666241e-01 6.58003991e-07 5.74726979e-07]
[0.02618883 0.32390505 0.6499061 ],[0.02228357 0.00014548 0.00585112],[0.06302746 0.00041149 0.01654947]
[0.00537112 0.03228606 0.96234286],[5.97055363e-02 3.12326073e-07 8.14712200e-07],[1.68872758e-01 8.83391537e-07 2.30435409e-06]
[0.02685312 0.0053848  0.96776205],[6.71669182e-02 3.98171522e-07 4.31305128e-07],[1.89976733e-01 1.12619913e-06 1.21991512e-06]
[0.03150589 0.01438039 0.9541137 ],[6.20449899e-02 1.62850005e-07 1.82420822e-07],[1.75489732e-01 4.60609373e-07 5.15964000e-07]
[0.03305223 0.031777   0.93517077],[6.23229840e-02 4.56441951e-07 2.75511132e-07],[1.76276019e-01 1.29101280e-06 7.79263159e-07]
[0.03306612 0.06595779 0.90097606],[5.79478766e-02 6.58685860e-07 3.20170908e-06],[1.63901346e-01 1.86304495e-06 9.05580081e-06]
[0.06007059 0.02872942 0.91120005],[6.59169165e-02 1.11484014e-06 6.20639412e-07],[1.86441195e-01 3.15324409e-06 1.75543335e-06]
[0.00631575 0.07830643 0.91537786],[6.30530879e-02 3.93170772e-07 7.75084875e-07],[1.78341064e-01 1.11205488e-06 2.19227108e-06]
[0.01564483 0.0081999  0.9761553 ],[5.89475774e-02 1.08757973e-07 1.34705781e-07],[1.66728927e-01 3.07614001e-07 3.81005484e-07]
[0.06183115 0.10433813 0.83383065],[4.12590254e-02 3.03992931e-04 1.38788266e-05],[1.16698147e-01 8.59821851e-04 3.92552496e-05]
[0.06044182 0.20161702 0.7379412 ],[0.04468228 0.00029586 0.00322696],[0.12638058 0.00083681 0.00912723]
[0.28539765 0.01014147 0.70446086],[0.00145435 0.10576204 0.0016455 ],[0.00411354 0.29914022 0.00465417]
[0.04661009 0.01317207 0.9402178 ],[6.92708006e-02 4.17098028e-06 1.86546558e-06],[1.95927411e-01 1.17973138e-05 5.27633345e-06]
[0.04383665 0.03204948 0.9241138 ],[7.52764483e-02 4.30172393e-06 2.83614160e-06],[2.12913948e-01 1.21671127e-05 8.02181984e-06]
[0.01260627 0.04101228 0.94638145],[7.34698053e-02 2.32673411e-06 1.70478630e-06],[2.07803990e-01 6.58099786e-06 4.82186380e-06]
[0.47782496 0.02654954 0.4956255 ],[0.00564609 0.05808807 0.0010841 ],[0.01596955 0.16429788 0.00306629]
[0.01194416 0.02630184 0.961754  ],[6.44524700e-02 2.36745446e-07 2.52129679e-07],[1.82299114e-01 6.69617240e-07 7.13130423e-07]
[0.01565823 0.08094601 0.9033957 ],[6.00791658e-02 1.42717303e-06 7.03067443e-06],[1.69929542e-01 4.03665492e-06 1.98857503e-05]
[0.0077058 0.5471345 0.4451597],[0.00051045 0.00422949 0.04945573],[0.00144377 0.01196282 0.13988193]
[0.03450809 0.74972    0.21577188],[2.13723693e-05 3.45414461e-02 6.64542134e-04],[6.04501892e-05 9.76979631e-02 1.87960900e-03]
[0.09016635 0.01852614 0.8913076 ],[6.56188071e-02 7.08872438e-07 4.58649881e-07],[1.85598014e-01 2.00499403e-06 1.29725776e-06]
[0.00984577 0.00844175 0.9817124 ],[6.17788091e-02 1.50396911e-07 1.61170021e-07],[1.74736859e-01 4.25386702e-07 4.55857660e-07]
[0.01356244 0.02849556 0.957942  ],[6.42751842e-02 2.66907778e-07 3.23124410e-07],[1.81797674e-01 7.54929199e-07 9.13933845e-07]
[0.0293643  0.02277432 0.9478614 ],[7.43953370e-02 6.10018426e-06 3.41846182e-06],[2.10421789e-01 1.72539266e-05 9.66887014e-06]
[0.26640528 0.01896938 0.7146253 ],[0.01510921 0.01231411 0.00022855],[0.0427353  0.03482958 0.00064643]
[0.1147556  0.02388435 0.86136   ],[4.36166818e-02 4.80773553e-04 2.74827674e-05],[1.23366606e-01 1.35983296e-03 7.77330047e-05]
[0.25793496 0.00419369 0.7378713 ],[0.0053868  0.03935235 0.00041707],[0.01523617 0.11130527 0.00117966]
[0.04187998 0.11537591 0.84274405],[0.01934874 0.00039312 0.01326435],[0.0547265  0.00111191 0.03751724]
[0.09476536 0.04882194 0.85641265],[7.30725977e-02 1.93529282e-05 7.29234460e-06],[2.06680517e-01 5.47383471e-05 2.06258653e-05]
[0.00901442 0.00514207 0.9858436 ],[6.12630282e-02 1.37885191e-07 1.46332871e-07],[1.73278011e-01 3.89998214e-07 4.13891862e-07]
[0.01850718 0.01941092 0.96208197],[6.32419713e-02 2.20134832e-07 2.68192665e-07],[1.78875307e-01 6.22635330e-07 7.58563408e-07]
[0.9060056 0.0085381 0.0854563],[6.69636428e-07 2.54018227e-06 5.99765089e-02],[1.89401784e-06 7.18472043e-06 1.69639185e-01]
[0.01498914 0.39905173 0.5859592 ],[0.00348043 0.00119627 0.07608233],[0.00984415 0.00338356 0.21519331]
[0.01741686 0.02071144 0.9618717 ],[6.38694905e-02 2.21348905e-07 2.44320190e-07],[1.80650199e-01 6.26069247e-07 6.91041853e-07]
[0.05092417 0.05136804 0.89770776],[6.41843015e-02 3.34989069e-06 1.50467359e-05],[1.81540619e-01 9.47492169e-06 4.25585958e-05]
[0.00567448 0.80921924 0.18510622],[0.00021416 0.01235725 0.01444554],[0.00060574 0.03495159 0.04085815]
[0.02899455 0.07039183 0.9006136 ],[5.95939809e-02 4.71655091e-06 3.20428893e-05],[1.68557232e-01 1.33404205e-05 9.06309773e-05]
[0.33779696 0.03484626 0.62735677],[0.00627496 0.03242798 0.00034753],[0.01774827 0.09172017 0.00098296]
[0.04014568 0.01252172 0.94733256],[6.43563173e-02 2.81461645e-07 3.48806879e-07],[1.82027154e-01 7.96093752e-07 9.86574837e-07]
[0.01335551 0.01569284 0.9709517 ],[6.12004045e-02 1.45448142e-07 1.67633754e-07],[1.73100884e-01 4.11389470e-07 4.74139857e-07]
[0.01199544 0.4435587  0.54444593],[0.01249231 0.00034386 0.01887631],[0.03533358 0.00097258 0.05339027]
[0.01573974 0.02612199 0.9581383 ],[7.07370850e-02 1.21845072e-06 1.85769682e-06],[2.00074690e-01 3.44629908e-06 5.25436007e-06]
[0.07019858 0.15774539 0.772056  ],[3.66801027e-02 6.12587526e-05 1.34975108e-03],[0.103747   0.00017327 0.00381767]
[0.02613508 0.26462835 0.70923656],[0.03195083 0.00019744 0.00422909],[0.09037061 0.00055844 0.01196167]
[0.03924645 0.26896402 0.6917895 ],[9.28106564e-02 6.39462272e-05 5.77636555e-05],[2.62508178e-01 1.80867244e-04 1.63380290e-04]
[0.16656299 0.08532608 0.7481109 ],[0.05249744 0.0071384  0.00117546],[0.14848518 0.02019044 0.00332471]
[0.01248799 0.21653007 0.7709819 ],[2.79879325e-02 3.26297180e-05 1.40497804e-03],[7.91618273e-02 9.22907794e-05 3.97387800e-03]
[0.01062994 0.00332282 0.98604727],[5.98086519e-02 1.17933256e-07 1.10227565e-07],[1.69164413e-01 3.33565621e-07 3.11770636e-07]
[0.00729622 0.02748699 0.96521676],[6.63218414e-02 3.85360790e-07 3.49437108e-07],[1.87586495e-01 1.08996491e-06 9.88357394e-07]
[0.03262176 0.03864535 0.9287329 ],[6.67460383e-02 3.21928405e-06 1.12641369e-05],[1.88786305e-01 9.10551033e-06 3.18597903e-05]
[0.01844599 0.6686636  0.31289035],[0.00144953 0.01178846 0.04276487],[0.00409989 0.03334279 0.12095731]
[0.02673427 0.22588864 0.74737704],[6.22280423e-02 1.30562426e-06 5.23196157e-06],[1.76007483e-01 3.69286307e-06 1.47982220e-05]
[0.32124537 0.06110208 0.61765254],[0.05733897 0.00080056 0.00010899],[0.1621791  0.00226433 0.00030826]
[0.05478959 0.06020147 0.885009  ],[8.33446764e-02 7.10933059e-06 7.46699079e-06],[2.35734344e-01 2.01082235e-05 2.11198393e-05]
[0.15608919 0.17828132 0.66562945],[0.02606262 0.00116175 0.01869463],[0.07371623 0.00328593 0.0528764 ]
[0.2868857  0.02562377 0.68749046],[3.47097686e-02 1.07555507e-03 3.89327947e-05],[0.09817405 0.00304213 0.00011012]
[0.05067747 0.01002951 0.939293  ],[6.42244429e-02 1.26933270e-06 5.92482516e-07],[1.81654156e-01 3.59021503e-06 1.67579362e-06]
[0.02904105 0.02955386 0.94140506],[6.58617136e-02 1.01670288e-06 5.81702265e-07],[1.86285057e-01 2.87567000e-06 1.64530247e-06]
[0.00845686 0.51738316 0.47416   ],[0.00082549 0.0029228  0.07121265],[0.00233484 0.00826691 0.20141979]
[0.00877165 0.01130544 0.97992295],[6.29112725e-02 1.77508712e-07 1.74440030e-07],[1.77939949e-01 5.02070456e-07 4.93390914e-07]
[0.24448916 0.0203907  0.7351202 ],[0.00626537 0.03631877 0.00043707],[0.01772116 0.102725   0.00123622]
[0.00848903 0.00221278 0.9892982 ],[5.85008542e-02 8.34839677e-08 8.12017609e-08],[1.65465403e-01 2.36128319e-07 2.29673263e-07]
[0.914282   0.01029595 0.07542206],[9.09312625e-07 6.19031129e-06 5.55776936e-02],[2.57192449e-06 1.75088444e-05 1.57197456e-01]
[0.07919969 0.03716231 0.8836379 ],[6.65249600e-02 3.24327194e-05 7.52861826e-06],[1.88161001e-01 9.17335832e-05 2.12941481e-05]
[0.02335003 0.01365512 0.9629949 ],[6.55844492e-02 2.86779017e-07 2.78275332e-07],[1.85500835e-01 8.11133550e-07 7.87081498e-07]
[0.0330224  0.03606679 0.9309108 ],[5.21028182e-02 2.49280206e-06 2.75994791e-05],[1.47369024e-01 7.05070897e-06 7.80631154e-05]
[0.05665354 0.19453624 0.74881023],[2.69640311e-02 4.29822445e-05 1.84384712e-03],[0.0762658  0.00012157 0.00521519]
[0.03365191 0.02442798 0.94192016],[6.19500835e-02 4.55592295e-07 1.11351044e-06],[1.75221296e-01 1.28860960e-06 3.14948313e-06]
[6.5146778e-03 7.5670134e-04 9.9272871e-01],[5.79557475e-02 7.43023155e-08 7.28089335e-08],[1.63923608e-01 2.10158684e-07 2.05934762e-07]
[0.02204636 0.15594162 0.8220121 ],[4.35138638e-02 1.65301184e-05 3.15182767e-04],[1.23075793e-01 4.67542351e-05 8.91471487e-04]
[0.14841531 0.05863595 0.7929487 ],[6.98092177e-02 4.96615805e-05 1.31748960e-05],[1.97450285e-01 1.40464161e-04 3.72642331e-05]
[0.04898358 0.01817296 0.9328434 ],[6.41840656e-02 3.05623536e-07 4.06934841e-07],[1.81539952e-01 8.64433900e-07 1.15098554e-06]
[0.31795496 0.02203556 0.66000944],[0.01072625 0.01413037 0.00016298],[0.03033841 0.03996671 0.00046097]
[0.02632098 0.2620019  0.71167713],[4.22365265e-02 8.18154243e-06 1.79274015e-04],[1.19462937e-01 2.31408965e-05 5.07063487e-04]
[0.03031769 0.02564974 0.94403255],[7.79092731e-02 2.65293684e-06 2.91141305e-06],[2.20360701e-01 7.50363851e-06 8.23471966e-06]
[0.21503843 0.16476616 0.6201954 ],[0.08191887 0.0037469  0.00168249],[0.23170154 0.01059783 0.0047588 ]
[0.02378104 0.04504837 0.9311705 ],[7.44909510e-02 3.17315293e-06 2.20135970e-06],[2.10692226e-01 8.97503181e-06 6.22638549e-06]
[0.02457501 0.06362862 0.9117964 ],[6.53379368e-02 8.80487462e-07 2.13400161e-06],[1.84803593e-01 2.49039462e-06 6.03586805e-06]
[0.01180856 0.01867091 0.96952045],[6.17038122e-02 1.44543932e-07 1.42734297e-07],[1.74524736e-01 4.08831979e-07 4.03713558e-07]
[0.02920438 0.02396996 0.9468256 ],[6.46397249e-02 1.05386760e-06 5.45100643e-07],[1.82828751e-01 2.98078769e-06 1.54177744e-06]
[0.04298064 0.04342477 0.91359466],[6.48403562e-02 6.14160336e-07 3.98015081e-07],[1.83396222e-01 1.73710775e-06 1.12575665e-06]
[0.0225732  0.00958129 0.96784544],[6.11252022e-02 1.83962854e-07 1.50765517e-07],[1.72888180e-01 5.20325526e-07 4.26429277e-07]
[0.01134341 0.01938163 0.9692749 ],[6.39766052e-02 2.35438409e-07 2.19361851e-07],[1.80953165e-01 6.65920383e-07 6.20449010e-07]
[0.0131911  0.6383143  0.34849462],[0.00049615 0.00852095 0.03119406],[0.00140333 0.02410089 0.08823013]
[0.01170939 0.42568246 0.56260824],[0.0086569  0.00029077 0.02338505],[0.02448542 0.00082241 0.06614292]
[0.43194553 0.0099288  0.55812573],[0.00168371 0.10874839 0.00173143],[0.00476224 0.3075869  0.00489723]
[0.00284581 0.00370571 0.99344844],[5.79244750e-02 8.40562405e-08 7.77135330e-08],[1.63835156e-01 2.37746951e-07 2.19807065e-07]
[0.02635633 0.04568835 0.9279554 ],[6.32862663e-02 1.38754703e-06 5.75797145e-07],[1.79000592e-01 3.92457565e-06 1.62860026e-06]
[0.02272527 0.0129053  0.9643694 ],[6.39376480e-02 2.34230148e-07 2.17950990e-07],[1.80842978e-01 6.62502904e-07 6.16458492e-07]
[0.13682769 0.04442507 0.8187473 ],[5.81828674e-02 5.80846537e-05 7.55485730e-06],[1.64566000e-01 1.64288210e-04 2.13683633e-05]
[0.0090829  0.00555631 0.9853608 ],[6.02727601e-02 1.12767557e-07 1.11067356e-07],[1.70477110e-01 3.18954817e-07 3.14145924e-07]
[0.06649863 0.07080958 0.8626918 ],[6.87224231e-02 1.40638126e-06 3.02366613e-06],[1.94376366e-01 3.97784692e-06 8.55221930e-06]
[0.03328406 0.01234079 0.95437515],[6.48392453e-02 1.67093557e-06 7.25998274e-07],[1.83393080e-01 4.72611949e-06 2.05343321e-06]
[0.0113911  0.64171326 0.3468956 ],[6.68004678e-06 4.49972414e-02 1.24534578e-04],[1.88940255e-05 1.27271418e-01 3.52236979e-04]
[0.03452307 0.01071771 0.95475924],[6.21128435e-02 1.69047887e-07 1.94828017e-07],[1.75681651e-01 4.78139628e-07 5.51056847e-07]
[0.00439678 0.01480536 0.9807978 ],[6.38706744e-02 2.04047484e-07 2.06991034e-07],[1.80653548e-01 5.77133439e-07 5.85459054e-07]
[0.05944446 0.08617629 0.8543793 ],[5.89762313e-02 3.36931198e-05 4.74737865e-06],[1.66809972e-01 9.52985341e-05 1.34276146e-05]
[0.01905429 0.8588335  0.12211221],[8.52938461e-07 5.73830373e-02 4.81964884e-06],[2.41247428e-06 1.62303739e-01 1.36320255e-05]
[0.01138988 0.01009933 0.97851074],[5.96762710e-02 1.06586402e-07 1.02613226e-07],[1.68789983e-01 3.01471871e-07 2.90234033e-07]
[0.01175923 0.01086112 0.9773796 ],[6.00747423e-02 2.64178812e-07 5.99615877e-07],[1.69917031e-01 7.47210518e-07 1.69596981e-06]
[0.00808938 0.561841   0.43006957],[0.00293975 0.00125118 0.08291164],[0.00831487 0.00353886 0.23450953]
[0.00656787 0.00301881 0.99041325],[5.88772187e-02 8.41025206e-08 8.41308594e-08],[1.66529922e-01 2.37877851e-07 2.37958005e-07]
[0.02248368 0.01445324 0.963063  ],[6.29882610e-02 2.72841999e-07 3.95794400e-07],[1.78157706e-01 7.71713710e-07 1.11947562e-06]
[0.02145565 0.16701779 0.81152654],[6.48576060e-02 2.71402101e-05 1.43746445e-04],[1.83445012e-01 7.67641063e-05 4.06576344e-04]
[0.02274079 0.01595087 0.9613083 ],[6.35629510e-02 2.33201794e-07 2.10447395e-07],[1.79783175e-01 6.59594280e-07 5.95235120e-07]
[0.1280603  0.05322073 0.8187189 ],[6.61339135e-02 4.11499520e-06 1.63946989e-05],[1.87054955e-01 1.16389640e-05 4.63712112e-05]
[0.15577552 0.10908069 0.7351438 ],[0.01120664 0.02519952 0.00049438],[0.03169717 0.07127502 0.00139833]
[0.00774501 0.00936612 0.9828888 ],[5.93009514e-02 1.08387286e-07 1.23704807e-07],[1.67728420e-01 3.06565540e-07 3.49890031e-07]
[0.3880478  0.01207307 0.5998791 ],[1.93446038e-02 3.25950442e-03 4.52742585e-05],[0.0547148  0.00921927 0.00012805]
[0.02807882 0.03389294 0.9380282 ],[6.20731868e-02 7.61610579e-07 2.44704658e-06],[1.75569485e-01 2.15416002e-06 6.92129293e-06]
[0.01382244 0.76412773 0.22204988],[1.15298885e-05 3.76333165e-02 3.32688552e-04],[3.26114492e-05 1.06443093e-01 9.40985326e-04]
[0.16609223 0.15574719 0.6781606 ],[0.03047794 0.00014391 0.00363382],[0.08620463 0.00040704 0.01027799]
[0.11943729 0.04443857 0.8361242 ],[9.01315184e-02 2.83801423e-05 3.01808442e-05],[2.54930431e-01 8.02711643e-05 8.53643182e-05]
[0.02271708 0.28033334 0.6969496 ],[4.34053231e-02 1.49338405e-05 2.85923650e-04],[1.22768793e-01 4.22392796e-05 8.08714208e-04]
[0.42896223 0.01282453 0.55821323],[0.0054873  0.04034003 0.00044956],[0.01552042 0.11409884 0.00127154]
[0.30737004 0.02004622 0.67258376],[0.00456783 0.05154393 0.00062594],[0.01291979 0.14578825 0.00177043]
[0.02524305 0.01239848 0.9623584 ],[6.34277309e-02 5.41238391e-07 3.30783051e-07],[1.79400714e-01 1.53085335e-06 9.35595755e-07]
[0.00850442 0.0108695  0.9806261 ],[5.99325468e-02 1.06610061e-07 1.09950064e-07],[1.69514841e-01 3.01538790e-07 3.10985744e-07]
[0.02075225 0.02154027 0.9577075 ],[6.73841189e-02 4.18338921e-07 4.55102588e-07],[1.90591070e-01 1.18324115e-06 1.28722450e-06]
[0.03647239 0.2196431  0.7438845 ],[5.24881460e-02 6.67613056e-06 7.46910705e-05],[1.48458896e-01 1.88829488e-05 2.11258250e-04]
[0.10275622 0.13473122 0.76251256],[7.32936945e-02 3.86829794e-05 1.33444796e-05],[2.07305873e-01 1.09411988e-04 3.77438880e-05]
[0.02986    0.04964471 0.9204952 ],[7.04034647e-02 1.85347764e-06 1.18222030e-06],[1.99131069e-01 5.24242642e-06 3.34382396e-06]
[0.03850459 0.03523527 0.9262601 ],[6.93127832e-02 2.98142448e-06 1.45652922e-06],[1.96046156e-01 8.43274186e-06 4.11968674e-06]
[0.01989323 0.02300939 0.95709735],[6.51882895e-02 5.18250354e-07 3.77682175e-07],[1.84380326e-01 1.46583336e-06 1.06824651e-06]
[0.02451635 0.1886618  0.7868219 ],[5.11134274e-02 9.17666717e-06 1.13921112e-04],[1.44570605e-01 2.59555343e-05 3.22217565e-04]
[0.9725238  0.00338209 0.02409407],[2.38265638e-07 4.81774932e-07 6.03079487e-02],[6.73916994e-07 1.36266529e-06 1.70576638e-01]
[0.22723272 0.07337412 0.6993932 ],[4.48192943e-02 5.01423580e-04 3.15392604e-05],[1.26768108e-01 1.41824006e-03 8.92064995e-05]
[0.02406288 0.45719966 0.51873744],[0.0065014  0.00048056 0.03693097],[0.01838873 0.00135923 0.10445656]
[0.01936562 0.03672677 0.9439076 ],[7.08810022e-02 5.80318898e-06 2.58651433e-06],[2.00481749e-01 1.64138971e-05 7.31576729e-06]
[0.48823938 0.00961706 0.5021435 ],[0.0006798  0.03830345 0.00797133],[0.00192277 0.10833851 0.02254634]
[0.0138013  0.00176017 0.9844385 ],[5.83936590e-02 1.33354845e-07 1.03050618e-07],[1.65162209e-01 3.77184460e-07 2.91471163e-07]
[0.07116702 0.09740674 0.8314262 ],[7.33959110e-02 2.25547474e-06 1.66383482e-06],[2.07594986e-01 6.37944593e-06 4.70603554e-06]
