[0.11976594 0.16781613 0.7124179 ],[0.04925735 0.00233998 0.00025277],[0.13932083 0.00661847 0.00071493]
[0.06418552 0.02816159 0.9076529 ],[7.06539426e-02 5.20566750e-06 2.37316595e-06],[1.99839528e-01 1.47238512e-05 6.71232696e-06]
[0.12650993 0.00723903 0.86625105],[5.56970283e-02 1.70818754e-05 2.12520270e-06],[1.57534986e-01 4.83148398e-05 6.01098095e-06]
[0.00743062 0.42566916 0.56690025],[0.00528287 0.00049683 0.04301888],[0.0149422  0.00140525 0.12167577]
[0.12826489 0.06722435 0.8045108 ],[5.75830759e-02 2.35161975e-05 1.90493121e-04],[1.62869534e-01 6.65138508e-05 5.38795911e-04]
[0.03828416 0.0402295  0.9214863 ],[6.47318981e-02 4.93067106e-06 1.48813657e-06],[1.83089456e-01 1.39460438e-05 4.20908583e-06]
[0.021745   0.01474269 0.9635123 ],[6.83973548e-02 7.88254211e-07 6.03470484e-07],[1.93456934e-01 2.22951959e-06 1.70687229e-06]
[0.1784574  0.01766878 0.8038738 ],[0.01407158 0.00836913 0.00010629],[0.03980043 0.02367147 0.00030063]
[0.05457585 0.05389911 0.891525  ],[6.28426592e-02 2.21730621e-06 9.92250193e-06],[1.77745882e-01 6.27148904e-06 2.80650736e-05]
[0.02238653 0.05683253 0.920781  ],[6.48231473e-02 3.15357871e-07 3.94977556e-07],[1.83347548e-01 8.91966757e-07 1.11716523e-06]
[0.00569861 0.44692808 0.54737335],[0.00233288 0.00125916 0.09045113],[0.00659838 0.00356144 0.25583444]
[0.00811778 0.01998819 0.971894  ],[6.27767985e-02 1.98428488e-07 1.81293573e-07],[1.77559600e-01 5.61240517e-07 5.12775659e-07]
[0.19162375 0.01938883 0.78898746],[5.50008856e-02 1.72428737e-04 1.80308171e-05],[1.55565997e-01 4.87702117e-04 5.09988521e-05]
[0.2769564  0.2901063  0.43293735],[0.0566503  0.03403179 0.07848503],[0.16023125 0.09625644 0.22198918]
[0.00738523 0.00572746 0.9868873 ],[5.96293078e-02 9.77352887e-08 9.86856196e-08],[1.68657152e-01 2.76437142e-07 2.79125083e-07]
[0.02403062 0.03991167 0.9360577 ],[6.71404971e-02 4.05109070e-07 4.44814627e-07],[1.89902003e-01 1.14582148e-06 1.25812576e-06]
[0.0879234  0.02819719 0.8838794 ],[7.03913574e-02 2.14694896e-06 1.29086726e-06],[1.99096825e-01 6.07248867e-06 3.65112397e-06]
[0.00839516 0.20349498 0.78810984],[5.64127679e-02 5.13066959e-06 4.31431346e-05],[1.59559403e-01 1.45117250e-05 1.22027212e-04]
[0.1598483  0.04459231 0.7955594 ],[6.85860508e-02 1.70952614e-04 3.96307477e-05],[1.93990647e-01 4.83527010e-04 1.12092682e-04]
[0.06365088 0.26467955 0.6716696 ],[7.38322597e-02 2.24052700e-05 8.61091760e-06],[2.08829166e-01 6.33716734e-05 2.43553529e-05]
[0.1397017  0.03126214 0.82903624],[5.54271872e-02 5.99843657e-05 6.37867511e-06],[1.56771760e-01 1.69661407e-04 1.80416177e-05]
[0.03049414 0.19286421 0.7766416 ],[2.85759711e-02 8.79732604e-05 2.80594244e-03],[0.08082505 0.00024883 0.0079364 ]
[0.01080056 0.02004262 0.96915686],[6.13316894e-02 2.07742308e-07 1.62660837e-07],[1.73472214e-01 5.87583980e-07 4.60074322e-07]
[0.00738608 0.00465194 0.98796195],[5.90183217e-02 9.70702601e-08 1.05741290e-07],[1.66929022e-01 2.74556157e-07 2.99081534e-07]
[0.02020217 0.02529136 0.9545065 ],[6.17251103e-02 3.01503066e-07 5.99178804e-07],[1.74584976e-01 8.52779450e-07 1.69473358e-06]
[0.02024839 0.01583079 0.96392083],[6.53247289e-02 4.48115847e-07 7.09338918e-07],[1.84766235e-01 1.26746302e-06 2.00631344e-06]
[0.15392676 0.02559134 0.8204819 ],[6.64286705e-02 1.42608288e-06 3.83016941e-06],[1.87888654e-01 4.03357151e-06 1.08333550e-05]
[0.05619266 0.07913929 0.864668  ],[6.20819393e-02 2.18454240e-06 1.04401965e-05],[1.75594241e-01 6.17881897e-06 2.95293351e-05]
[0.16993773 0.04904142 0.7810208 ],[3.76180753e-02 6.07597755e-04 2.41722554e-05],[1.06399985e-01 1.71854597e-03 6.83694629e-05]
[0.00526291 0.7233378  0.27139923],[6.76459317e-05 1.47876014e-02 5.98003846e-03],[0.00019133 0.04182565 0.0169141 ]
[0.03994733 0.02366952 0.9363831 ],[6.82564661e-02 4.60123222e-07 4.48178192e-07],[1.93058440e-01 1.30142500e-06 1.26763935e-06]
[0.02151163 0.45610172 0.52238667],[0.00537705 0.00118364 0.06185947],[0.0152086  0.00334784 0.17496499]
[0.01821059 0.05536484 0.9264245 ],[6.65384869e-02 8.18614147e-07 5.34288492e-07],[1.88199261e-01 2.31539046e-06 1.51119606e-06]
[0.08798526 0.09234717 0.8196675 ],[7.55671250e-02 4.04623309e-06 2.77633643e-06],[2.13736106e-01 1.14444754e-05 7.85266527e-06]
[0.06860661 0.04848772 0.8829057 ],[7.74986217e-02 7.60382500e-06 1.40057167e-05],[2.19199204e-01 2.15068649e-05 3.96141491e-05]
[0.06281865 0.07259088 0.86459047],[6.33459797e-02 1.65483308e-06 6.42019336e-07],[1.79169487e-01 4.68057476e-06 1.81590491e-06]
[0.01536312 0.03289156 0.95174533],[6.71633759e-02 6.69761805e-07 5.03366909e-07],[1.89966714e-01 1.89437246e-06 1.42373662e-06]
[0.19980451 0.09858909 0.7016064 ],[0.02950622 0.00067609 0.01124927],[0.08345619 0.00191228 0.03181774]
[0.02434266 0.01499081 0.9606665 ],[6.95209875e-02 9.54528969e-07 1.46397348e-06],[1.96635047e-01 2.69981563e-06 4.14074231e-06]
[0.01160521 0.01594393 0.972451  ],[6.22502490e-02 1.67497861e-07 1.59835229e-07],[1.76070293e-01 4.73755492e-07 4.52082298e-07]
[0.01315994 0.01029311 0.9765469 ],[6.32500219e-02 1.84048030e-07 1.83026359e-07],[1.78898078e-01 5.20566440e-07 5.17676719e-07]
[0.00381991 0.96868557 0.02749449],[2.05326195e-07 5.88682323e-02 4.53592890e-07],[5.80750178e-07 1.66504505e-01 1.28295443e-06]
[0.03228128 0.14739402 0.8203247 ],[8.04103646e-02 5.97321988e-05 1.38630207e-04],[2.27434856e-01 1.68948171e-04 3.92105439e-04]
[0.03082402 0.0125305  0.9566455 ],[6.34902036e-02 2.78192761e-07 2.29827932e-07],[1.79577414e-01 7.86847952e-07 6.50051556e-07]
[0.0160031  0.07973669 0.9042602 ],[6.37573375e-02 3.10016078e-07 4.45056008e-07],[1.80332983e-01 8.76857884e-07 1.25880849e-06]
[0.00602436 0.01437822 0.9795974 ],[6.16411215e-02 1.41837262e-07 1.44432519e-07],[1.74347420e-01 4.01176360e-07 4.08516854e-07]
[0.2150789  0.08894423 0.69597685],[0.09660846 0.00028423 0.00023957],[0.27325    0.00080392 0.0006776 ]
[0.76511    0.00787763 0.22701237],[0.00026732 0.02083219 0.00956942],[0.00075608 0.05892232 0.02706641]
[0.12778169 0.02668569 0.84553266],[6.70938495e-02 5.23301089e-06 2.01186099e-05],[1.89770064e-01 1.48011900e-05 5.69040219e-05]
[0.21962397 0.05636867 0.7240073 ],[8.55049518e-02 5.82666630e-05 1.04148308e-04],[2.41844525e-01 1.64803010e-04 2.94575898e-04]
[0.08994326 0.05073892 0.8593179 ],[5.59160738e-02 8.69393732e-05 9.59740711e-06],[1.58154540e-01 2.45901681e-04 2.71455666e-05]
[0.01685537 0.36229217 0.6208524 ],[0.00990218 0.00018748 0.01653819],[0.02800759 0.00053027 0.04677706]
[0.02452563 0.13736148 0.8381129 ],[4.96024177e-02 6.77258653e-06 9.13772180e-05],[1.40296824e-01 1.91557674e-05 2.58453802e-04]
[0.46959475 0.01517666 0.5152286 ],[0.00038658 0.03008056 0.00752694],[0.00109342 0.08508068 0.02128939]
[0.02644411 0.01306957 0.9604863 ],[6.05437500e-02 1.14754769e-06 4.08801036e-07],[1.71243585e-01 3.24575503e-06 1.15626394e-06]
[0.04280728 0.06562632 0.8915664 ],[5.35729068e-02 1.81972864e-06 1.74657245e-05],[1.51527063e-01 5.14696984e-06 4.94005291e-05]
[0.01812489 0.16016509 0.82171   ],[7.82101821e-02 3.46448858e-06 4.33874094e-06],[2.21211800e-01 9.79905348e-06 1.22718126e-05]
[0.02541641 0.33821404 0.6363695 ],[0.01205237 0.00025067 0.01620951],[0.03408924 0.00070899 0.04584741]
[0.03825946 0.05116522 0.91057533],[6.91444363e-02 3.47774908e-06 1.61035489e-06],[1.95569999e-01 9.83655982e-06 4.55477145e-06]
[0.18940201 0.02634712 0.78425086],[0.02478372 0.00587897 0.00018281],[0.07009896 0.01662823 0.00051708]
[0.00766359 0.25353277 0.73880357],[4.52281294e-02 3.82607294e-06 7.20288286e-05],[1.27924468e-01 1.08217685e-05 2.03728293e-04]
[0.08122266 0.02896906 0.8898083 ],[6.79257306e-02 1.72744754e-06 9.34583504e-07],[1.92122979e-01 4.88595947e-06 2.64340133e-06]
[0.02172955 0.72186434 0.25640607],[0.00066998 0.00676599 0.04248651],[0.00189499 0.01913711 0.12017   ]
[0.00235268 0.00190148 0.99574584],[5.76402279e-02 6.91225979e-08 6.82178487e-08],[1.63031184e-01 1.95508231e-07 1.92949214e-07]
[0.00298053 0.02033585 0.9766837 ],[5.97820283e-02 1.46170953e-07 2.14475898e-07],[1.69089110e-01 4.13433888e-07 6.06629447e-07]
[0.00158826 0.0026541  0.99575764],[5.80755964e-02 7.36517899e-08 7.44908668e-08],[1.64262592e-01 2.08318720e-07 2.10691988e-07]
[0.02006592 0.01037972 0.9695543 ],[5.98586110e-02 1.64063062e-07 2.60354113e-07],[1.69305719e-01 4.64040415e-07 7.36392635e-07]
[0.2668677  0.05243298 0.6806993 ],[0.037799   0.00204647 0.00010893],[0.10691173 0.0057883  0.00030811]
[0.10367091 0.04090451 0.8554246 ],[7.68173127e-02 1.07345390e-05 2.33965513e-05],[2.17272171e-01 3.03618613e-05 6.61754403e-05]
[0.02850396 0.03893354 0.9325624 ],[6.76870213e-02 1.12192243e-06 7.07048747e-07],[1.91447807e-01 3.17327584e-06 1.99983585e-06]
[0.05954705 0.02386794 0.916585  ],[7.65595669e-02 1.92309997e-06 1.96828234e-06],[2.16543156e-01 5.43934812e-06 5.56714315e-06]
[0.03060812 0.06634653 0.90304536],[6.37103101e-02 2.66183742e-06 9.15148936e-07],[1.80199969e-01 7.52881316e-06 2.58843207e-06]
[0.06444419 0.37354535 0.56201047],[7.78460299e-02 4.43994615e-05 1.92552745e-05],[2.20181823e-01 1.25580641e-04 5.44621406e-05]
[0.00603452 0.92482126 0.06914417],[3.18053158e-07 5.84390287e-02 9.85411587e-07],[8.99590180e-07 1.65290534e-01 2.78716486e-06]
[0.01809194 0.01936978 0.9625383 ],[6.20015761e-02 2.25769771e-07 1.79866939e-07],[1.75366940e-01 6.38573343e-07 5.08740529e-07]
[0.02968617 0.03985796 0.9304559 ],[6.38585915e-02 2.80797662e-07 3.71293892e-07],[1.80619372e-01 7.94215724e-07 1.05017772e-06]
[0.06699506 0.1076759  0.825329  ],[5.77761405e-02 1.72468495e-05 1.37719045e-04],[1.63415603e-01 4.87814569e-05 3.89528282e-04]
[0.30045894 0.03972305 0.659818  ],[0.01456382 0.01733314 0.00038749],[0.04119271 0.04902552 0.00109598]
[0.04450347 0.25703055 0.69846594],[0.00141084 0.0054373  0.06617384],[0.00399046 0.01537901 0.18716788]
[0.00832971 0.05774143 0.93392885],[6.82215399e-02 5.22054761e-07 6.05540032e-07],[1.92959654e-01 1.47659385e-06 1.71272585e-06]
[0.02991191 0.10719582 0.86289227],[6.82994699e-02 3.52106864e-06 1.09553406e-05],[1.93180073e-01 9.95908605e-06 3.09863825e-05]
[0.2957578  0.05736929 0.6468728 ],[0.05414335 0.00104187 0.00012385],[0.15314053 0.00294686 0.00035031]
[0.04886528 0.03225082 0.9188839 ],[6.81986710e-02 6.21400669e-07 8.56108601e-07],[1.92894971e-01 1.75758651e-06 2.42144079e-06]
[0.19585791 0.00724099 0.7969011 ],[0.01235675 0.01207097 0.00015274],[0.03495018 0.03414185 0.00043202]
[0.02950451 0.01083298 0.95966256],[6.03890610e-02 3.66638758e-07 2.10115003e-07],[1.70806058e-01 1.03701101e-06 5.94294975e-07]
[0.00679826 0.0198105  0.97339123],[6.21679935e-02 2.13978563e-07 1.77723334e-07],[1.75837639e-01 6.05222772e-07 5.02677499e-07]
[0.01035645 0.01394242 0.97570115],[6.46835495e-02 2.82686609e-07 3.36077949e-07],[1.82952706e-01 7.99558472e-07 9.50571988e-07]
[0.1410774  0.18184474 0.6770778 ],[0.06991965 0.00134825 0.00034926],[0.19776263 0.00381341 0.00098785]
[0.05329787 0.04210055 0.90460163],[6.61685661e-02 4.15412014e-07 5.34295555e-07],[1.87152967e-01 1.17496261e-06 1.51121604e-06]
[0.00899063 0.00315126 0.98785806],[6.01085685e-02 1.39561889e-07 1.22341413e-07],[1.70012706e-01 3.94740633e-07 3.46033771e-07]
[0.12207846 0.10928239 0.76863915],[0.08581816 0.00078798 0.00039166],[0.24273042 0.00222875 0.00110777]
[0.41061273 0.01314496 0.5762423 ],[0.00155339 0.10304807 0.00192894],[0.00439364 0.29146395 0.00545588]
[0.01517695 0.3774836  0.60733944],[0.00821789 0.0003717  0.02779372],[0.02324371 0.00105133 0.07861252]
[0.00526118 0.7615298  0.23320903],[0.00015784 0.01299022 0.01155228],[0.00044643 0.03674189 0.03267479]
[0.40076923 0.02965028 0.5695805 ],[0.00389513 0.08087099 0.0016063 ],[0.01101709 0.2287377  0.00454331]
[0.01978861 0.02070595 0.9595054 ],[6.86061264e-02 8.76103558e-07 6.50113233e-07],[1.94047429e-01 2.47799507e-06 1.83879790e-06]
[0.01680595 0.01831211 0.9648819 ],[6.05546348e-02 2.78182965e-07 1.79811074e-07],[1.71274372e-01 7.86820243e-07 5.08582518e-07]
[0.00943168 0.00485451 0.98571384],[5.88134643e-02 8.32039575e-08 8.32877540e-08],[1.66349598e-01 2.35336330e-07 2.35573342e-07]
[0.04669115 0.11603665 0.8372722 ],[5.80902063e-02 4.46347743e-05 3.37529288e-04],[1.64303915e-01 1.26246206e-04 9.54676994e-04]
[0.02713666 0.04678294 0.92608035],[6.87528266e-02 1.86914391e-06 1.04077717e-06],[1.94462360e-01 5.28673734e-06 2.94376237e-06]
[0.15834174 0.07052375 0.7711345 ],[3.30356405e-02 7.34618868e-05 1.92221437e-03],[0.0934389  0.00020778 0.00543684]
[0.07203948 0.01155178 0.9164088 ],[0.00667034 0.034188   0.00042026],[0.01886657 0.09669826 0.00118867]
[0.04966459 0.04821929 0.9021161 ],[5.48106546e-02 5.89368814e-06 5.70128162e-05],[1.55027942e-01 1.66698674e-05 1.61256596e-04]
[0.5844975  0.01381851 0.40168396],[0.00062716 0.04210349 0.00652798],[0.00177387 0.11908667 0.01846392]
[0.00364389 0.00478732 0.99156886],[5.95820210e-02 1.57516041e-07 1.23171358e-07],[1.68523404e-01 4.45522643e-07 3.48381210e-07]
[0.05803233 0.01507125 0.9268964 ],[6.24242834e-02 2.45751437e-07 3.61984708e-07],[1.76562537e-01 6.95090030e-07 1.02384737e-06]
[0.14898665 0.09159452 0.75941885],[3.72882095e-02 1.04645275e-03 4.50917119e-05],[0.10546698 0.00295982 0.00012754]
[0.02046324 0.02653816 0.9529986 ],[6.59476877e-02 4.60184186e-07 3.79575616e-07],[1.86528229e-01 1.30159743e-06 1.07360197e-06]
[0.19171128 0.04295222 0.76533645],[5.32698990e-02 3.73694994e-04 3.71576710e-05],[1.50670027e-01 1.05696906e-03 1.05097765e-04]
[0.1837678  0.03971724 0.77651495],[3.64842829e-02 6.31694360e-04 2.36211517e-05],[1.03193135e-01 1.78670146e-03 6.68107062e-05]
[0.03734295 0.04325787 0.91939926],[5.19423784e-02 2.29236817e-05 2.04963833e-06],[1.46915232e-01 6.48379630e-05 5.79725263e-06]
[0.6789999  0.01695966 0.30404037],[1.38186437e-05 3.51925798e-04 3.88220052e-02],[3.90850265e-05 9.95396473e-04 1.09805212e-01]
[0.00535272 0.00628811 0.9883591 ],[5.95248173e-02 1.10246701e-07 1.22689088e-07],[1.68361608e-01 3.11824761e-07 3.47017145e-07]
[0.02462335 0.00650567 0.968871  ],[6.27416848e-02 1.77146300e-07 1.71583325e-07],[1.77460283e-01 5.01045399e-07 4.85310932e-07]
[0.02514268 0.01557809 0.95927924],[6.08435051e-02 4.16685276e-07 1.13152445e-06],[1.72091420e-01 1.17856394e-06 3.20043445e-06]
[0.01394106 0.10297038 0.8830886 ],[7.30297775e-02 1.16280600e-06 1.31308409e-06],[2.06559404e-01 3.28891203e-06 3.71396264e-06]
[0.01460959 0.01509332 0.97029704],[6.23479004e-02 2.35958610e-07 3.43334216e-07],[1.76346493e-01 6.67391732e-07 9.71095810e-07]
[0.07268684 0.07008304 0.85723007],[8.55017413e-02 3.05570997e-05 2.21212247e-05],[2.41835444e-01 8.64285296e-05 6.25682721e-05]
[0.01594436 0.01100201 0.97305363],[6.12764239e-02 1.74402811e-07 1.48949661e-07],[1.73315900e-01 4.93285641e-07 4.21293260e-07]
[0.04264864 0.23753913 0.7198123 ],[5.82965329e-02 4.28727337e-05 3.20451554e-04],[1.64887495e-01 1.21262403e-04 9.06373868e-04]
[0.00524452 0.9599909  0.03476455],[3.44738093e-06 5.38746284e-02 3.36086530e-05],[9.75066573e-06 1.52380460e-01 9.50596256e-05]
[0.53805685 0.00756955 0.45437357],[4.61324942e-05 2.97054057e-03 2.06728670e-02],[0.00013048 0.00840196 0.0584717 ]
[0.00449709 0.00275771 0.9927452 ],[5.80935414e-02 7.42203824e-08 7.36234755e-08],[1.64313348e-01 2.09926943e-07 2.08238635e-07]
[0.10283865 0.3296099  0.56755143],[0.02398545 0.0072818  0.06000807],[0.0678411  0.02059604 0.16972846]
[0.8741103  0.00523669 0.12065308],[1.04910355e-05 2.44588717e-04 4.09215592e-02],[2.96731295e-05 6.91801362e-04 1.15743648e-01]
[0.7336952  0.01184622 0.2544586 ],[0.00023438 0.01987485 0.00919194],[0.00066294 0.05621455 0.02599874]
[0.02521744 0.05645776 0.9183248 ],[6.59537659e-02 7.04202068e-07 4.69521194e-07],[1.86545420e-01 1.99178423e-06 1.32800648e-06]
[0.01332042 0.01166978 0.9750098 ],[6.21661887e-02 1.64601758e-07 1.57439734e-07],[1.75832535e-01 4.65564077e-07 4.45306814e-07]
[0.02516894 0.00626061 0.96857053],[6.15337673e-02 1.53625659e-07 1.44028085e-07],[1.74043777e-01 4.34518982e-07 4.07372941e-07]
[0.01240779 0.01082379 0.9767684 ],[6.10009415e-02 1.86529389e-07 1.50199631e-07],[1.72536718e-01 5.27584782e-07 4.24828709e-07]
[0.02382731 0.51738846 0.45878422],[0.01178392 0.00085873 0.03244867],[0.03332995 0.00242886 0.09177869]
[0.15950844 0.04432638 0.79616517],[6.40755222e-02 1.78849983e-05 3.85935308e-06],[1.81232945e-01 5.05864144e-05 1.09158989e-05]
[0.11103433 0.04089962 0.84806603],[6.53415883e-02 2.12025637e-05 4.90380568e-06],[1.84813921e-01 5.99699064e-05 1.38700570e-05]
[0.03634577 0.01698215 0.94667196],[6.54463064e-02 1.64007747e-06 7.54017436e-07],[1.85110108e-01 4.63883961e-06 2.13268337e-06]
[0.04699829 0.06428096 0.8887208 ],[7.03343716e-02 1.40024566e-06 9.84773415e-07],[1.98935644e-01 3.96049279e-06 2.78535984e-06]
[0.01449986 0.0201125  0.9653876 ],[7.06823817e-02 1.70833053e-06 1.15560272e-06],[1.99919966e-01 4.83188840e-06 3.26853808e-06]
[0.0205249  0.01522592 0.96424913],[6.36386615e-02 3.06837762e-07 4.45881136e-07],[1.79997316e-01 8.67868248e-07 1.26114230e-06]
[0.73597956 0.01807215 0.24594834],[6.54695027e-06 1.44529140e-04 4.25220443e-02],[1.85175717e-05 4.08790141e-04 1.20270503e-01]
[0.00562785 0.00757828 0.9867938 ],[5.94910396e-02 9.61875227e-08 9.78359254e-08],[1.68266070e-01 2.72059398e-07 2.76721785e-07]
[0.06488537 0.02993478 0.9051798 ],[7.17916475e-02 1.56541426e-06 2.49587995e-06],[2.03057443e-01 4.42766015e-06 7.05941456e-06]
[0.2631781  0.08284838 0.65397346],[0.05783858 0.00038154 0.00232544],[0.1635922  0.00107915 0.00657734]
[0.00372905 0.01629382 0.97997713],[5.90160705e-02 1.26212790e-07 1.82887291e-07],[1.66922655e-01 3.56983679e-07 5.17283374e-07]
[0.01913698 0.01562196 0.96524096],[6.50149279e-02 7.97079961e-07 4.67973328e-07],[1.83889986e-01 2.25448258e-06 1.32362846e-06]
[0.04195922 0.02126094 0.93677986],[7.90614386e-02 4.00945866e-05 1.88731463e-05],[2.23619517e-01 1.13404616e-04 5.33813188e-05]
[0.03247126 0.09388041 0.87364835],[7.93834780e-02 3.46820751e-06 3.79286944e-06],[2.24530382e-01 9.80957220e-06 1.07278548e-05]
[0.00610537 0.0099892  0.9839055 ],[6.05300542e-02 1.16524142e-07 1.15450375e-07],[1.71204847e-01 3.29580045e-07 3.26542971e-07]
[0.02591117 0.02106567 0.95302314],[6.10284958e-02 2.24123541e-07 3.75885553e-07],[1.72614653e-01 6.33917104e-07 1.06316490e-06]
[0.00661123 0.89898634 0.09440244],[6.42302130e-07 5.49044323e-02 4.17231451e-06],[1.81670477e-06 1.55293185e-01 1.18010875e-05]
[0.0177194  0.01671618 0.9655645 ],[5.24979303e-02 1.32660995e-05 1.35642780e-06],[1.48486570e-01 3.75221957e-05 3.83655717e-06]
[0.02378096 0.086281   0.889938  ],[6.79395414e-02 1.55901683e-06 3.75367800e-06],[1.92162042e-01 4.40956549e-06 1.06170047e-05]
[0.12843458 0.02455365 0.84701174],[8.14238444e-02 9.73523024e-06 7.43228368e-06],[2.30301410e-01 2.75353893e-05 2.10216728e-05]
[0.01808152 0.03575571 0.9461629 ],[6.70969287e-02 4.02842973e-07 4.43425514e-07],[1.89778773e-01 1.13941199e-06 1.25419675e-06]
[0.7582324  0.01147834 0.23028927],[2.59181890e-06 2.40517152e-05 5.44603501e-02],[7.33077087e-06 6.80285236e-05 1.54037131e-01]
[0.48038507 0.02298034 0.49663457],[0.00593679 0.05032384 0.00083569],[0.01679177 0.14233732 0.00236369]
[0.02078623 0.02811732 0.9510965 ],[6.75045045e-02 5.55353240e-07 4.72717317e-07],[1.90931571e-01 1.57077617e-06 1.33704648e-06]
[0.40669194 0.01476452 0.57854354],[4.17732444e-02 1.48514791e-03 9.48508525e-05],[0.11815258 0.00420063 0.00026828]
[0.03990542 0.64060694 0.31948763],[0.00097795 0.00377292 0.06795877],[0.00276605 0.01067142 0.19221642]
[0.09092598 0.16702653 0.7420475 ],[0.09824642 0.00021143 0.00022507],[0.27788285 0.00059803 0.00063658]
[0.03439315 0.01667507 0.9489319 ],[6.45844294e-02 2.95900620e-07 3.67984655e-07],[1.82672352e-01 8.36933339e-07 1.04081778e-06]
[0.00397051 0.00720715 0.98882234],[5.93217154e-02 1.11112892e-07 1.02393646e-07],[1.67787149e-01 3.14274718e-07 2.89612965e-07]
[0.01211788 0.02073148 0.9671506 ],[6.85311254e-02 6.65470532e-07 9.24109139e-07],[1.93835294e-01 1.88223490e-06 2.61377535e-06]
[0.01343402 0.00591256 0.98065335],[6.02168297e-02 1.17239151e-07 1.24069130e-07],[1.70318915e-01 3.31602395e-07 3.50920493e-07]
[0.06421793 0.0581283  0.8776538 ],[6.99518559e-02 1.13011696e-06 8.33420943e-07],[1.97853727e-01 3.19645347e-06 2.35727040e-06]
[0.00924797 0.01931693 0.97143507],[5.96372602e-02 1.19390318e-07 1.45245220e-07],[1.68679644e-01 3.37686813e-07 4.10815520e-07]
[0.26113245 0.02022746 0.7186401 ],[8.22148569e-02 2.00931116e-05 1.32227022e-05],[2.32538731e-01 5.68319020e-05 3.73994497e-05]
[0.02405446 0.06735048 0.908595  ],[6.81774099e-02 1.09353053e-06 2.19426516e-06],[1.92834835e-01 3.09297142e-06 6.20631910e-06]
[0.02066541 0.10454819 0.87478644],[3.59845883e-02 1.83828910e-05 5.35196838e-04],[1.01779786e-01 5.19946676e-05 1.51376525e-03]
[0.52956337 0.10632434 0.3641123 ],[0.00053523 0.02687062 0.01093495],[0.00151385 0.07600159 0.0309287 ]
[0.0037264  0.9867726  0.00950104],[8.60198761e-08 5.86478428e-02 9.05478755e-08],[2.43300951e-07 1.65881149e-01 2.56108067e-07]
[0.70090806 0.01254742 0.28654447],[1.65651930e-05 7.26507501e-04 3.01110653e-02],[4.68534412e-05 2.05487352e-03 8.51669538e-02]
[0.02280715 0.01554834 0.96164453],[6.75666268e-02 4.80379934e-07 5.68266412e-07],[1.91107280e-01 1.35871963e-06 1.60730013e-06]
[0.00816033 0.00852809 0.98331153],[5.89983553e-02 1.02404908e-07 1.15593901e-07],[1.66872548e-01 2.89644818e-07 3.26948926e-07]
[0.02289558 0.7094853  0.26761913],[5.65246581e-05 2.58653084e-02 2.40292978e-03],[0.00015988 0.07315814 0.00679651]
[0.01457634 0.03956084 0.94586277],[6.30011202e-02 3.68750048e-07 2.60574209e-07],[1.78194077e-01 1.04298264e-06 7.37015161e-07]
[0.3609695  0.03194977 0.60708076],[0.00746447 0.03740726 0.00059526],[0.02111272 0.10580371 0.00168365]
